SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON_YEAR
22024,1610612747,LAL,Los Angeles Lakers,0022400311,2024-12-01,LAL @ UTA,W,239,105,39,88,0.443,7,33,0.212,20,25,0.8,10,32,42,23,7,4,5,18,1.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400048,2024-11-29,LAL vs. OKC,L,241,93,33,73,0.452,11,38,0.289,16,21,0.762,8,39,47,25,4,6,17,18,-8.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400296,2024-11-27,LAL @ SAS,W,241,119,48,90,0.533,13,34,0.382,10,10,1.0,11,35,46,31,8,3,13,15,18.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400039,2024-11-26,LAL @ PHX,L,241,100,37,85,0.435,8,34,0.235,18,25,0.72,7,35,42,25,7,6,12,11,-27.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400270,2024-11-23,LAL vs. DEN,L,239,102,39,88,0.443,13,36,0.361,11,14,0.786,6,26,32,27,11,3,15,16,-25.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400263,2024-11-21,LAL vs. ORL,L,240,118,44,87,0.506,13,31,0.419,17,26,0.654,9,27,36,21,4,6,10,15,-1.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400026,2024-11-19,LAL vs. UTA,W,240,124,42,76,0.553,14,31,0.452,26,36,0.722,6,28,34,30,9,5,14,16,6.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400231,2024-11-16,LAL @ NOP,W,240,104,39,89,0.438,12,40,0.3,14,18,0.778,17,26,43,24,10,3,11,14,5.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400015,2024-11-15,LAL @ SAS,W,241,120,44,88,0.5,14,31,0.452,18,23,0.783,10,31,41,27,10,3,10,11,5.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400225,2024-11-13,LAL vs. MEM,W,241,128,43,85,0.506,20,41,0.488,22,32,0.688,7,35,42,31,7,5,18,22,5.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400211,2024-11-10,LAL vs. TOR,W,242,123,44,86,0.512,12,37,0.324,23,28,0.821,10,23,33,30,9,4,5,15,20.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400195,2024-11-08,LAL vs. PHI,W,239,116,44,85,0.518,16,35,0.457,12,14,0.857,5,40,45,28,1,13,11,17,10.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400174,2024-11-06,LAL @ MEM,L,240,114,41,93,0.441,15,48,0.313,17,21,0.81,9,28,37,23,10,1,11,18,-17.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400156,2024-11-04,LAL @ DET,L,240,103,37,85,0.435,9,25,0.36,20,27,0.741,7,30,37,28,8,1,13,16,-12.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400137,2024-11-01,LAL @ TOR,W,239,131,42,88,0.477,11,32,0.344,36,41,0.878,9,34,43,29,6,5,10,17,6.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400118,2024-10-30,LAL @ CLE,L,238,110,38,77,0.494,6,28,0.214,28,33,0.848,5,32,37,21,6,0,20,7,-24.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400111,2024-10-28,LAL @ PHX,L,239,105,39,94,0.415,14,32,0.438,13,18,0.722,11,35,46,25,5,6,11,19,-4.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400096,2024-10-26,LAL vs. SAC,W,240,131,48,92,0.522,14,34,0.412,21,24,0.875,13,32,45,32,8,3,19,19,4.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400085,2024-10-25,LAL vs. PHX,W,240,123,40,75,0.533,14,27,0.519,29,39,0.744,6,31,37,33,10,5,12,18,7.0,2024
22024,1610612747,LAL,Los Angeles Lakers,0022400062,2024-10-22,LAL vs. MIN,W,240,110,42,95,0.442,5,30,0.167,21,25,0.84,15,31,46,22,7,8,7,22,7.0,2024
22023,1610612747,LAL,Los Angeles Lakers,0022301195,2024-04-14,LAL @ NOP,W,241,124,48,87,0.552,11,29,0.379,17,18,0.944,7,32,39,32,12,3,14,13,16.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022301177,2024-04-12,LAL @ MEM,W,241,123,42,81,0.519,13,37,0.351,26,34,0.765,10,29,39,25,5,6,19,17,3.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022301155,2024-04-09,LAL vs. GSW,L,241,120,44,96,0.458,12,35,0.343,20,24,0.833,10,30,40,31,8,3,7,14,-14.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022301143,2024-04-07,LAL vs. MIN,L,241,117,39,84,0.464,11,31,0.355,28,32,0.875,10,31,41,27,10,2,15,14,-10.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022301127,2024-04-06,LAL vs. CLE,W,240,116,45,80,0.563,16,37,0.432,10,16,0.625,6,34,40,30,11,11,17,12,19.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022301103,2024-04-03,LAL @ WAS,W,239,125,46,91,0.505,8,28,0.286,25,29,0.862,11,38,49,21,10,4,16,10,5.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022301094,2024-04-02,LAL @ TOR,W,241,128,52,101,0.515,18,41,0.439,6,12,0.5,13,34,47,38,6,8,14,17,17.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022301078,2024-03-31,LAL @ BKN,W,240,116,42,77,0.545,15,40,0.375,17,22,0.773,6,44,50,24,8,6,19,15,12.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022301063,2024-03-29,LAL @ IND,L,241,90,35,86,0.407,5,30,0.167,15,18,0.833,10,38,48,24,3,3,16,14,-19.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022301055,2024-03-27,LAL @ MEM,W,239,136,45,81,0.556,18,33,0.545,28,35,0.8,4,39,43,31,5,4,15,19,12.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022301045,2024-03-26,LAL @ MIL,W,290,128,42,108,0.389,14,44,0.318,30,32,0.938,15,54,69,30,4,8,17,13,4.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022301032,2024-03-24,LAL vs. IND,W,239,150,50,89,0.562,12,25,0.48,38,43,0.884,8,33,41,28,6,7,10,14,5.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022301018,2024-03-22,LAL vs. PHI,W,239,101,32,73,0.438,12,31,0.387,25,33,0.758,11,43,54,22,1,7,21,16,7.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300990,2024-03-18,LAL vs. ATL,W,239,136,52,90,0.578,15,36,0.417,17,20,0.85,4,44,48,39,6,4,8,15,31.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300973,2024-03-16,LAL vs. GSW,L,241,121,47,92,0.511,12,34,0.353,15,18,0.833,8,31,39,32,3,4,9,13,-7.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300954,2024-03-13,LAL @ SAC,L,240,107,38,78,0.487,14,32,0.438,17,22,0.773,7,31,38,25,8,2,14,12,-13.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300932,2024-03-10,LAL vs. MIN,W,240,120,44,83,0.53,10,24,0.417,22,29,0.759,14,42,56,29,9,4,19,12,11.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300915,2024-03-08,LAL vs. MIL,W,239,123,47,90,0.522,16,34,0.471,13,19,0.684,4,34,38,27,2,7,5,16,1.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300901,2024-03-06,LAL vs. SAC,L,240,120,42,81,0.519,15,32,0.469,21,25,0.84,3,31,34,25,4,5,14,14,-10.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300884,2024-03-04,LAL vs. OKC,W,240,116,41,80,0.513,16,34,0.471,18,25,0.72,12,43,55,29,8,7,20,15,12.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300869,2024-03-02,LAL vs. DEN,L,241,114,47,89,0.528,12,29,0.414,8,11,0.727,6,25,31,33,5,4,7,9,-10.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300856,2024-02-29,LAL vs. WAS,W,265,134,53,101,0.525,8,23,0.348,20,24,0.833,7,38,45,30,6,6,11,16,3.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300848,2024-02-28,LAL @ LAC,W,240,116,47,86,0.547,14,36,0.389,8,10,0.8,8,31,39,28,6,5,15,12,4.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300818,2024-02-25,LAL @ PHX,L,240,113,47,90,0.522,15,35,0.429,4,8,0.5,3,31,34,28,7,4,10,14,-10.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300813,2024-02-23,LAL vs. SAS,W,241,123,49,95,0.516,11,27,0.407,14,18,0.778,10,36,46,28,7,4,12,18,5.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300802,2024-02-22,LAL @ GSW,L,241,110,43,88,0.489,10,35,0.286,14,21,0.667,10,31,41,28,5,9,11,18,-18.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300788,2024-02-14,LAL @ UTA,W,240,138,52,91,0.571,14,31,0.452,20,24,0.833,5,32,37,34,8,4,9,13,16.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300776,2024-02-13,LAL vs. DET,W,238,125,43,84,0.512,14,35,0.4,25,30,0.833,7,40,47,32,6,11,15,14,14.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300747,2024-02-09,LAL vs. NOP,W,241,139,49,88,0.557,14,31,0.452,27,32,0.844,5,27,32,32,5,5,7,20,17.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300740,2024-02-08,LAL vs. DEN,L,239,106,41,89,0.461,8,25,0.32,16,22,0.727,10,29,39,27,12,10,7,10,-8.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300713,2024-02-05,LAL @ CHA,W,240,124,50,89,0.562,8,34,0.235,16,19,0.842,7,41,48,36,5,6,16,12,6.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300701,2024-02-03,LAL @ NYK,W,240,113,39,80,0.488,12,31,0.387,23,27,0.852,3,35,38,28,4,11,5,16,8.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300684,2024-02-01,LAL @ BOS,W,241,114,38,94,0.404,19,36,0.528,19,26,0.731,15,37,52,30,11,2,7,8,9.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300669,2024-01-30,LAL @ ATL,L,238,122,48,90,0.533,12,33,0.364,14,25,0.56,7,30,37,28,12,3,14,16,-16.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300662,2024-01-29,LAL @ HOU,L,239,119,45,91,0.495,13,35,0.371,16,26,0.615,4,31,35,26,10,6,12,13,-16.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300650,2024-01-27,LAL @ GSW,W,291,145,49,101,0.485,9,27,0.333,38,43,0.884,7,48,55,33,9,5,19,21,1.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300633,2024-01-25,LAL vs. CHI,W,240,141,53,87,0.609,20,31,0.645,15,20,0.75,5,25,30,35,10,4,12,21,9.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300618,2024-01-23,LAL @ LAC,L,241,116,45,92,0.489,11,32,0.344,15,22,0.682,13,28,41,27,9,8,15,15,-11.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300605,2024-01-21,LAL vs. POR,W,240,134,47,86,0.547,13,33,0.394,27,29,0.931,10,35,45,28,9,6,12,18,24.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300591,2024-01-19,LAL vs. BKN,L,239,112,40,90,0.444,12,33,0.364,20,24,0.833,10,34,44,31,7,3,14,11,-18.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300577,2024-01-17,LAL vs. DAL,W,242,127,49,91,0.538,12,28,0.429,17,24,0.708,9,36,45,33,8,1,10,15,17.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300565,2024-01-15,LAL vs. OKC,W,240,112,44,84,0.524,8,24,0.333,16,18,0.889,8,36,44,30,7,9,17,12,7.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300549,2024-01-13,LAL @ UTA,L,240,125,46,92,0.5,13,29,0.448,20,24,0.833,7,33,40,30,6,8,12,23,-7.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300531,2024-01-11,LAL vs. PHX,L,238,109,40,80,0.5,13,34,0.382,16,25,0.64,7,30,37,33,8,4,18,19,-18.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300516,2024-01-09,LAL vs. TOR,W,241,132,44,81,0.543,16,36,0.444,28,36,0.778,5,34,39,34,6,4,15,16,1.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300505,2024-01-07,LAL vs. LAC,W,240,106,42,82,0.512,11,29,0.379,11,16,0.688,8,32,40,23,9,6,19,11,3.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300491,2024-01-05,LAL vs. MEM,L,240,113,42,85,0.494,10,28,0.357,19,27,0.704,8,27,35,26,13,3,13,14,-14.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300475,2024-01-03,LAL vs. MIA,L,241,96,35,83,0.422,4,30,0.133,22,24,0.917,9,41,50,29,3,6,21,14,-14.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300446,2023-12-31,LAL @ NOP,L,240,109,39,82,0.476,10,32,0.313,21,25,0.84,4,31,35,26,8,10,13,15,-20.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300443,2023-12-30,LAL @ MIN,L,239,106,37,88,0.42,7,24,0.292,25,32,0.781,8,31,39,23,12,4,10,15,-2.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300428,2023-12-28,LAL vs. CHA,W,240,133,52,97,0.536,15,30,0.5,14,14,1.0,5,37,42,41,11,7,11,21,21.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300403,2023-12-25,LAL vs. BOS,L,240,115,43,90,0.478,13,32,0.406,16,21,0.762,13,30,43,24,4,1,12,19,-11.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300397,2023-12-23,LAL @ OKC,W,240,129,47,90,0.522,16,32,0.5,19,23,0.826,8,36,44,37,7,7,9,13,9.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300380,2023-12-21,LAL @ MIN,L,240,111,41,83,0.494,10,24,0.417,19,24,0.792,7,31,38,21,6,6,17,18,-7.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300370,2023-12-20,LAL @ CHI,L,240,108,42,94,0.447,12,37,0.324,12,15,0.8,8,32,40,27,7,7,13,11,-16.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300359,2023-12-18,LAL vs. NYK,L,240,109,42,99,0.424,13,41,0.317,12,13,0.923,9,32,41,29,9,3,10,17,-5.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300331,2023-12-15,LAL @ SAS,L,239,115,43,89,0.483,11,36,0.306,18,28,0.643,9,34,43,32,5,5,6,15,-14.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300316,2023-12-13,LAL @ SAS,W,239,122,49,91,0.538,14,35,0.4,10,17,0.588,5,41,46,31,14,4,16,16,3.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300306,2023-12-12,LAL @ DAL,L,241,125,49,91,0.538,15,29,0.517,12,18,0.667,10,30,40,34,4,4,15,20,-2.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022301230,2023-12-07,LAL vs. NOP,W,238,133,47,86,0.547,17,35,0.486,22,29,0.759,11,48,59,31,6,4,14,16,44.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022301203,2023-12-05,LAL vs. PHX,W,240,106,38,102,0.373,9,30,0.3,21,25,0.84,21,24,45,24,11,2,9,19,3.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300291,2023-12-02,LAL vs. HOU,W,239,107,40,89,0.449,8,27,0.296,19,27,0.704,9,39,48,24,11,7,9,17,10.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300271,2023-11-30,LAL @ OKC,L,240,110,36,81,0.444,11,33,0.333,27,32,0.844,7,34,41,24,6,2,13,20,-23.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300258,2023-11-29,LAL @ DET,W,240,133,45,88,0.511,12,34,0.353,31,38,0.816,8,41,49,28,7,10,12,12,26.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300255,2023-11-27,LAL @ PHI,L,240,94,39,83,0.47,7,28,0.25,9,13,0.692,6,26,32,23,3,4,17,18,-44.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300242,2023-11-25,LAL @ CLE,W,241,121,47,90,0.522,9,27,0.333,18,21,0.857,9,35,44,34,9,8,18,15,6.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300238,2023-11-22,LAL vs. DAL,L,239,101,39,84,0.464,11,29,0.379,12,19,0.632,9,42,51,26,1,2,11,17,-3.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300042,2023-11-21,LAL vs. UTA,W,240,131,49,86,0.57,11,29,0.379,22,27,0.815,9,43,52,35,6,5,13,15,32.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300216,2023-11-19,LAL vs. HOU,W,240,105,39,83,0.47,6,29,0.207,21,29,0.724,10,32,42,26,13,1,17,13,1.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300036,2023-11-17,LAL @ POR,W,241,107,40,81,0.494,12,29,0.414,15,22,0.682,11,33,44,27,11,6,18,16,13.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300198,2023-11-15,LAL vs. SAC,L,239,110,42,83,0.506,11,29,0.379,15,19,0.789,7,36,43,25,12,6,23,17,-15.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300026,2023-11-14,LAL vs. MEM,W,241,134,47,81,0.58,22,35,0.629,18,24,0.75,10,44,54,30,4,10,18,13,27.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300187,2023-11-12,LAL vs. POR,W,240,116,41,84,0.488,4,19,0.211,30,37,0.811,7,34,41,27,8,4,9,11,6.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300015,2023-11-10,LAL @ PHX,W,240,122,42,84,0.5,12,27,0.444,26,34,0.765,9,34,43,27,9,7,11,20,3.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300163,2023-11-08,LAL @ HOU,L,241,94,36,85,0.424,7,25,0.28,15,24,0.625,5,29,34,20,7,6,9,18,-34.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300150,2023-11-06,LAL @ MIA,L,239,107,44,81,0.543,8,26,0.308,11,14,0.786,5,33,38,28,6,5,17,17,-1.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300134,2023-11-04,LAL @ ORL,L,239,101,37,84,0.44,8,30,0.267,19,21,0.905,10,30,40,17,6,10,17,21,-19.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300127,2023-11-01,LAL vs. LAC,W,266,130,46,90,0.511,11,32,0.344,27,36,0.75,9,42,51,28,10,9,14,24,5.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300111,2023-10-30,LAL vs. ORL,W,239,106,42,79,0.532,8,27,0.296,14,18,0.778,3,37,40,28,7,10,16,17,3.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300100,2023-10-29,LAL @ SAC,L,266,127,43,98,0.439,15,45,0.333,26,34,0.765,8,45,53,27,4,4,12,22,-5.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300076,2023-10-26,LAL vs. PHX,W,239,100,36,84,0.429,5,29,0.172,23,29,0.793,8,34,42,24,14,7,16,23,5.0,2023
22023,1610612747,LAL,Los Angeles Lakers,0022300061,2023-10-24,LAL @ DEN,L,239,107,41,90,0.456,10,29,0.345,15,20,0.75,13,31,44,23,5,4,11,18,-12.0,2023
22022,1610612747,LAL,Los Angeles Lakers,0022201228,2023-04-09,LAL vs. UTA,W,240,128,47,97,0.485,18,45,0.4,16,21,0.762,10,39,49,28,4,7,10,9,11.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201212,2023-04-07,LAL vs. PHX,W,238,121,45,92,0.489,18,36,0.5,13,17,0.765,10,44,54,25,6,6,15,12,14.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201196,2023-04-05,LAL @ LAC,L,241,118,45,89,0.506,12,29,0.414,16,24,0.667,10,34,44,27,4,3,14,17,-7.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201186,2023-04-04,LAL @ UTA,W,265,135,48,96,0.5,12,34,0.353,27,35,0.771,11,33,44,27,6,7,11,21,2.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201171,2023-04-02,LAL @ HOU,W,240,134,52,93,0.559,9,30,0.3,21,28,0.75,11,40,51,36,4,8,5,9,25.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201157,2023-03-31,LAL @ MIN,W,239,123,45,90,0.5,9,22,0.409,24,30,0.8,15,38,53,28,10,5,16,17,12.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201140,2023-03-29,LAL @ CHI,W,239,121,45,86,0.523,7,20,0.35,24,30,0.8,13,32,45,22,10,3,15,14,11.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201114,2023-03-26,LAL vs. CHI,L,240,108,38,75,0.507,13,36,0.361,19,28,0.679,8,30,38,24,5,4,18,18,-10.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201106,2023-03-24,LAL vs. OKC,W,240,116,42,91,0.462,12,34,0.353,20,28,0.714,16,37,53,20,9,4,11,14,5.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201092,2023-03-22,LAL vs. PHX,W,240,122,39,70,0.557,8,17,0.471,36,46,0.783,5,31,36,27,7,2,13,20,11.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201070,2023-03-19,LAL vs. ORL,W,238,111,36,78,0.462,13,32,0.406,26,32,0.813,9,43,52,25,2,9,15,19,6.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201054,2023-03-17,LAL vs. DAL,L,240,110,43,84,0.512,5,20,0.25,19,31,0.613,13,29,42,23,8,3,12,18,-1.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201038,2023-03-15,LAL @ HOU,L,239,110,34,90,0.378,11,44,0.25,31,37,0.838,11,25,36,21,7,3,8,17,-4.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201030,2023-03-14,LAL @ NOP,W,242,123,40,82,0.488,18,39,0.462,25,28,0.893,15,37,52,24,8,2,17,16,15.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201019,2023-03-12,LAL vs. NYK,L,239,108,43,89,0.483,12,36,0.333,10,17,0.588,10,27,37,24,6,2,11,17,-4.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022201003,2023-03-10,LAL vs. TOR,W,239,122,45,80,0.563,13,30,0.433,19,19,1.0,5,30,35,28,8,8,20,10,10.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200984,2023-03-07,LAL vs. MEM,W,241,112,41,90,0.456,7,28,0.25,23,29,0.793,7,50,57,27,4,2,13,18,9.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200964,2023-03-05,LAL vs. GSW,W,240,113,42,95,0.442,11,33,0.333,18,22,0.818,10,36,46,29,3,3,7,17,8.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200955,2023-03-03,LAL vs. MIN,L,239,102,36,87,0.414,10,31,0.323,20,24,0.833,11,30,41,23,8,2,15,19,-8.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200940,2023-03-01,LAL @ OKC,W,241,123,38,80,0.475,16,35,0.457,31,39,0.795,10,31,41,22,8,8,13,19,6.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200927,2023-02-28,LAL @ MEM,L,240,109,38,86,0.442,13,34,0.382,20,23,0.87,14,42,56,22,5,10,26,19,-12.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200913,2023-02-26,LAL @ DAL,W,240,111,42,97,0.433,6,34,0.176,21,28,0.75,17,39,56,25,9,4,10,17,3.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200893,2023-02-23,LAL vs. GSW,W,239,124,42,86,0.488,16,30,0.533,24,34,0.706,10,48,58,30,8,3,14,20,13.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200882,2023-02-15,LAL vs. NOP,W,240,120,44,83,0.53,10,37,0.27,22,36,0.611,6,37,43,32,5,8,10,23,18.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200867,2023-02-13,LAL @ POR,L,241,115,42,95,0.442,12,37,0.324,19,21,0.905,14,42,56,24,6,5,13,16,-12.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200853,2023-02-11,LAL @ GSW,W,240,109,40,89,0.449,8,25,0.32,21,26,0.808,10,42,52,19,4,4,15,12,6.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200834,2023-02-09,LAL vs. MIL,L,240,106,42,89,0.472,7,18,0.389,15,21,0.714,11,32,43,23,2,2,12,19,-9.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200821,2023-02-07,LAL vs. OKC,L,240,130,49,85,0.576,14,31,0.452,18,26,0.692,6,35,41,27,8,3,20,19,-3.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200798,2023-02-04,LAL @ NOP,L,240,126,45,94,0.479,11,32,0.344,25,33,0.758,13,31,44,30,4,3,9,20,-5.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200778,2023-02-02,LAL @ IND,W,241,112,42,92,0.457,6,22,0.273,22,31,0.71,13,38,51,29,8,5,13,10,1.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200765,2023-01-31,LAL @ NYK,W,264,129,48,93,0.516,11,33,0.333,22,31,0.71,11,33,44,29,6,1,14,23,6.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200757,2023-01-30,LAL @ BKN,L,241,104,35,89,0.393,11,29,0.379,23,37,0.622,16,37,53,24,1,3,14,16,-17.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200749,2023-01-28,LAL @ BOS,L,265,121,47,105,0.448,12,42,0.286,15,20,0.75,11,36,47,30,4,0,12,23,-3.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200729,2023-01-25,LAL vs. SAS,W,241,113,40,90,0.444,10,33,0.303,23,30,0.767,11,45,56,25,12,9,19,13,9.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200719,2023-01-24,LAL vs. LAC,L,240,115,42,95,0.442,16,40,0.4,15,24,0.625,9,23,32,21,8,4,6,13,-18.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200705,2023-01-22,LAL @ POR,W,240,121,45,86,0.523,10,30,0.333,21,27,0.778,10,41,51,23,5,5,12,19,9.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200690,2023-01-20,LAL vs. MEM,W,241,122,38,93,0.409,13,41,0.317,33,41,0.805,10,37,47,24,7,7,9,26,1.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200677,2023-01-18,LAL vs. SAC,L,241,111,43,89,0.483,11,34,0.324,14,18,0.778,6,30,36,26,9,3,6,20,-5.0,2022
22022,1610612747,LAL,Los Angeles Lakers,0022200664,2023-01-16,LAL vs. HOU,W,240,140,49,91,0.538,12,33,0.364,30,35,0.857,9,30,39,23,4,5,2,19,8.0,2022
